-63,-38,-59,-61,6
-64,-36,-54,-72,6
-64,-36,-53,-67,6
-65,-31,-58,-64,6
-59,-30,-54,-67,6
-57,-28,-55,-64,6
-67,-20,-53,-78,6
-55,-17,-52,-64,6
-53,-15,-53,-61,6
-55,-16,-51,-59,6
-54,-24,-52,-64,6
-57,-22,-51,-68,6
-58,-22,-66,-64,6
-61,-44,-54,-52,6
-54,-38,-60,-66,6
-53,-36,-54,-57,6
-53,-37,-57,-59,6
-56,-37,-53,-61,6
-56,-23,-55,-56,6
-52,-33,-57,-64,6
-57,-30,-62,-72,6
-57,-35,-57,-57,6
-56,-33,-68,-67,6
-62,-50,-52,-61,6
-55,-44,-62,-56,6
-57,-58,-55,-56,6
-54,-46,-54,-54,6
-54,-43,-53,-59,6
-54,-52,-55,-64,6
-53,-53,-56,-61,6
-60,-42,-59,-60,6
-56,-50,-58,-57,6
-56,-42,-63,-53,6
-55,-45,-57,-53,6
-53,-54,-60,-57,6
-53,-51,0,-58,6
-53,-40,-57,-58,6
-57,-44,-55,-57,6
-56,-54,-54,-61,6
-61,-44,-53,-59,6
-60,-33,-59,-56,6
-57,-37,-64,-64,6
-67,-37,-62,-73,6
-61,-31,-56,-57,6
-64,-29,-62,-69,6
-63,-31,-66,-63,6
-64,-39,-62,-64,6
-75,-34,-64,-70,6
-66,-26,-63,-59,6
-65,-24,-69,-63,6
-64,-25,-63,-65,6
-55,-22,-64,-66,6
-62,-20,-59,-59,6
-66,-35,-57,-57,6
-55,-28,-58,-65,6
-56,-27,-52,-64,6
-58,-31,-51,-77,6
-54,-28,-54,-65,6
-62,-30,-50,-63,6
-67,-35,-57,-58,6
-52,-40,-57,-56,6
-64,-36,-55,-63,6
-58,-27,-56,-58,6
-56,-26,-58,-53,6
-66,-30,-58,-58,6
-61,-30,-61,-58,6
-61,-34,-58,-73,6
-62,-41,-60,-76,6
-59,-28,-54,-64,6
-57,-40,-49,-63,6
-67,-40,-49,-66,6
-58,-39,-60,-60,6
-52,-33,-52,-64,6
-55,-37,-55,-63,6
-61,-26,-55,-62,6
-58,-30,-53,-63,6
-70,-26,-51,-52,6
-76,-30,-52,-53,6
-58,-30,-53,-54,6
-58,-33,-55,-53,6
-57,-31,-55,-50,6
-58,-30,-56,-54,6
-62,-29,-55,-54,6
-78,-32,-49,-57,6
-61,-28,-53,-61,6
-62,-27,-62,-59,6
-65,-28,-55,-70,6
-58,-29,-54,-66,6
-57,-35,-55,-63,6
-58,-33,-52,-47,6
-55,-36,-56,-48,6
-59,-34,-51,-47,6
-59,-38,-53,-47,6
-58,-40,-46,-50,6
-57,-39,-50,-50,6
-59,-38,-47,-51,6
-58,-37,-46,-51,6
-58,-35,-48,-50,6
-58,-34,-53,-49,6
-55,-42,-52,-43,6
-55,-45,-50,-47,6
-59,-53,-50,-43,6
-61,-55,-47,-42,6
-64,-29,-43,-43,6
-69,-33,-50,-47,6
-57,-34,-51,-51,6
-62,-32,-50,-48,6
-61,-33,-53,-45,6
-58,-35,-62,-45,6
-57,-32,-54,-45,6
-59,-31,-49,-42,6
-61,-43,-49,-48,6
-56,-32,-47,-44,6
-55,-32,-50,-49,6
-57,-37,-51,-53,6
-58,-27,-51,-46,6
-55,-27,-51,-52,6
-58,-25,-53,-54,6
-57,-26,-53,-53,6
-58,-28,-54,-53,6
-55,-26,-54,-53,6
-57,-28,-53,-54,6
-54,-29,-53,-53,6
-57,-28,-55,-54,6
-56,-33,-56,-53,6
-56,-26,-55,-54,6
-54,-27,-54,-53,6
-60,-26,-52,-54,6
-58,-31,0,-54,6
-57,-41,-51,-57,6
-55,-27,-51,-50,6
-58,-28,-53,-64,6
-54,-27,-58,-67,6
-56,-31,-56,-69,6
-54,-37,-55,-60,6
-51,-36,-56,-54,6
-52,-34,-55,-61,6
-53,-31,-53,-65,6
-53,-39,-54,-62,6
-55,-43,-54,-61,6
-53,-38,-53,-60,6
-53,-31,-54,-62,6
-54,-37,-54,-57,6
-58,-40,-58,-63,6
-58,-42,-54,-60,6
-56,-30,-57,-64,6
-56,-43,-56,-65,6
-54,-42,-49,-58,6
-57,-33,-57,-63,6
0,-42,-53,-64,6
-54,-33,-55,-81,6
-53,-34,-56,-67,6
-52,-31,-54,-64,6
-56,-27,-50,-58,6
-58,-25,-56,-76,6
-64,-26,-51,-72,6
-62,-26,-51,-67,6
-61,-29,-50,-71,6
-62,-26,-53,-73,6
-61,-26,-51,-65,6
-63,-29,-51,-64,6
-65,-24,-51,-67,6
-57,-25,-51,-52,6
-61,-24,-51,-64,6
-59,-24,-51,-65,6
-63,-23,-51,-65,6
-59,-27,-51,-63,6
-61,-25,-51,-70,6
-53,-34,-53,-64,6
-53,-35,-53,-63,6
-55,-31,-55,-69,6
-56,-33,-50,-74,6
-53,-26,-53,-63,6
-54,-26,-53,-63,6
-54,-25,-55,-65,6
-56,-26,-51,-64,6
-54,-32,-59,-61,6
-56,-37,-62,-63,6
-55,-30,-54,-65,6
-58,-35,-55,-63,6
-54,-42,-56,-59,6
-55,-43,-54,-65,6
-57,-34,-55,-64,6
-54,-34,-53,-65,6
-53,-41,-53,-68,6
-54,-40,-53,-71,6
-55,-49,-54,-65,6
-54,-35,-53,-71,6
-54,-35,-49,-63,6
-63,-31,-52,-65,6
-57,-33,-49,-67,6
-60,-32,-49,-62,6
-73,-33,-50,-63,6
-64,-33,-50,-64,6
-60,-35,-41,-62,7
0,-35,-42,-62,7
-58,-31,-41,-62,7
-58,-35,-43,-57,7
-58,-30,-43,-57,7
-70,-32,-45,-57,7
-59,-34,-43,-63,7
-68,-32,-44,-61,7
-64,-33,-42,-63,7
-57,-31,-43,-64,7
-78,-37,-41,-65,7
-61,-45,-57,-54,7
-64,-43,-56,-50,7
-62,-44,-57,-51,7
-60,-49,0,-52,7
-62,-43,-57,-52,7
-62,-41,-57,-52,7
-61,-39,-55,-53,7
-63,-31,-55,-51,7
-57,-25,-61,-58,7
-61,-30,-59,-50,7
-62,-38,-63,-65,7
-63,-42,-64,-48,7
-71,-35,-55,-52,7
-56,-46,-58,-52,7
-54,-42,-53,-53,7
-72,-45,-54,-56,7
-64,-50,-52,-57,7
-64,-52,-53,-61,7
-60,-46,-48,-53,7
-69,-52,-50,-51,7
-62,-50,-51,-51,7
-67,-42,-52,-59,7
-56,-45,-49,-58,7
-64,-46,-56,-52,7
-62,-49,-51,-55,7
-62,-51,-49,-53,7
-58,-43,-57,-57,7
-57,-40,-51,-50,7
-55,-44,-52,-54,7
0,-49,-51,-63,7
-58,-48,-53,-54,7
-60,-44,-50,-58,7
-55,-51,-51,-60,7
-55,-41,-53,-54,7
-51,-41,-49,-57,7
-63,-34,-45,-58,7
-56,-43,-49,-59,7
-60,-37,-46,-61,7
-52,-40,-48,-65,7
-63,-41,-46,-64,7
-60,-40,-47,-56,7
-57,-39,-50,-65,7
-62,-36,-46,-60,7
-56,-35,-47,-64,7
-61,-37,-45,-69,7
-56,-41,-47,-62,7
-56,-42,0,-55,7
-55,-42,-47,-56,7
-62,-37,-47,-62,7
-61,-42,-42,-72,7
-54,-38,-46,-60,7
-54,-33,-46,-57,7
-56,-42,-44,-64,7
-54,-47,-45,-53,7
-59,-50,-45,-53,7
-53,-34,-47,-54,7
-64,-33,-45,-54,7
-54,-36,-47,-57,7
-62,-38,-48,-53,7
-60,-36,-51,-63,7
-62,-38,-51,-58,7
-58,-35,-49,-56,7
-64,-39,-53,-57,7
-63,-40,-51,-57,7
-60,-39,-51,-62,7
-63,-41,-50,-56,7
-63,-36,-47,-57,7
-60,-38,-50,-70,7
-55,-44,-50,-60,7
-56,-51,-49,-55,7
-61,-57,-46,-62,7
-59,-54,-49,-59,7
-65,-47,-50,-50,7
-65,-54,-47,-56,7
-58,-48,-51,-54,7
-62,-46,-49,-54,7
-57,-44,-51,-60,7
-60,-59,-48,-54,7
-56,-49,-46,-52,7
-56,-47,-47,-53,7
-57,-48,-48,-53,7
-54,-65,-48,-58,7
-56,-57,-50,-56,7
-66,-52,-44,-54,7
-69,-50,-50,-48,7
-62,-42,-53,-51,7
-62,-41,-52,-54,7
-67,-55,-49,-65,7
-58,-52,-50,-56,7
-58,-41,-51,-53,7
-61,-48,-55,-53,7
-73,-54,-51,-54,7
-63,-44,-54,-61,7
-72,-41,-49,-56,7
-75,-42,-54,-58,7
-73,-41,-54,-60,7
-74,-49,-50,-53,7
-67,-49,-54,-56,7
-64,-49,-51,-54,7
-69,-43,-51,-61,7
-69,-56,-47,-49,7
-60,-51,-49,-55,7
-56,-48,-49,-51,7
-61,-48,-50,-55,7
-61,-51,-52,-54,7
-58,-44,-50,-53,7
-70,-62,-51,-51,7
-61,-36,-52,-51,7
-62,-40,-52,-68,7
-58,-40,-55,-53,7
-62,-40,-51,-61,7
-64,-39,-62,-58,7
-63,-42,-50,-54,7
-59,-57,-55,-56,7
-56,-44,-53,-50,7
-55,-43,-50,-50,7
-78,-45,-50,-49,7
-58,-36,-49,-62,7
-73,-42,-53,-53,7
-62,-37,-54,-61,7
-57,-48,-49,-54,7
-62,-46,-51,-49,7
-64,-38,0,-57,7
-60,-33,-47,-61,7
-59,-36,-51,-64,7
-63,-38,-55,-45,7
-81,-36,-52,-50,7
-61,-54,-50,-54,7
-56,-43,-48,-53,7
-52,-41,-48,-59,7
-54,-39,-48,-63,7
-63,-41,-50,-58,7
-57,-41,-50,-59,7
-56,-40,-47,-54,7
-55,-40,-48,-75,7
-53,-37,-49,-57,7
-54,-35,-49,-62,7
-53,-31,-48,-57,7
-56,-33,-46,-56,7
-52,-34,-46,-57,7
-53,-34,-48,-57,7
-55,-35,-49,-57,7
-59,-33,-45,-58,7
-63,-33,-47,-57,7
-54,-34,-47,-64,7
-60,-35,-43,-59,7
-56,-35,-45,-60,7
-57,-32,-44,-64,7
-55,-35,-43,-64,7
-63,-36,-44,-73,7
-54,-38,-46,-61,7
-54,-39,-48,-57,7
-69,-33,-48,-66,7
-62,-36,-49,-65,7
-63,-35,-42,-67,7
-54,-36,-48,-63,7
-61,-35,-46,-64,7
-65,-34,-46,-61,7
-60,-34,-46,-66,7
-60,-34,-46,-64,7
-61,-38,-46,-60,7
-57,-33,-48,-55,7
-55,-36,-48,-55,7
-57,-33,-48,-57,7
-59,-34,-49,-52,7
-55,-34,-50,-65,7
-55,-33,-45,-57,7
-60,-33,-46,-60,7
-61,-33,-44,-72,7
-54,-33,-43,-63,7
-57,-33,-47,-64,7
-56,-31,-46,-67,7
-60,-34,-43,-57,7
-58,-33,-45,-61,7
-56,-33,-45,-60,7
-64,-34,-46,-63,7
-55,-34,-44,-57,7
-63,-33,-46,-66,7
-63,-38,-47,-63,7
-66,-37,0,-68,7
-66,-37,-49,-63,7
-70,-38,-46,-65,7
-75,-43,-44,-61,7
-67,-41,-44,-60,7
-74,-41,-44,-56,7
-69,-38,-44,-57,7
-72,-39,-43,-60,7
-65,-39,-43,-57,7
-67,-40,-43,-58,7
-64,-36,-51,-53,8
-64,-35,-50,-53,8
-64,-35,-53,-56,8
-65,-35,-53,-53,8
-67,-36,-52,-53,8
-66,-36,-51,-54,8
-63,-36,-51,-55,8
-65,-36,-51,-55,8
-67,-36,-51,-57,8
-65,-36,-51,-57,8
-64,-36,-51,-59,8
-71,-36,-51,-57,8
-65,-37,-50,-53,8
-62,-35,-53,-55,8
-61,-36,-50,-50,8
-62,-35,-50,-51,8
-60,-34,-52,-55,8
-63,-33,-51,-52,8
-65,-33,-53,-54,8
-63,-32,-53,-54,8
-61,-35,-53,-54,8
-63,-33,0,-53,8
-63,-31,-51,-53,8
-61,-31,-51,-54,8
-60,-30,-51,-53,8
0,-32,-51,-54,8
-61,-31,-52,-53,8
-62,-34,-52,-53,8
-63,-32,-52,-54,8
-63,-32,-51,-54,8
-66,-33,-50,-56,8
-64,-33,-51,-58,8
-66,-37,-51,-56,8
-63,-35,-51,-56,8
-63,-34,-51,-57,8
-63,-34,-52,-57,8
-64,-34,-51,-58,8
-67,-40,-51,-56,8
-63,-37,-52,-54,8
-63,-36,-50,-53,8
-68,-34,-51,-54,8
-63,-33,-51,-52,8
-63,-31,-53,-54,8
-62,-31,-52,-53,8
-63,-31,-53,-56,8
-64,-33,-50,-55,8
-63,-32,-51,-55,8
-67,-31,-53,-55,8
-68,-31,-53,-55,8
-67,-31,-52,-56,8
-64,-31,-53,-55,8
-54,-39,-54,-54,8
-54,-39,-49,-62,8
-58,-40,-44,-63,8
-61,-40,-49,-50,8
-55,-35,-47,-73,8
-58,-36,-51,-52,8
-57,-39,-49,-53,8
-55,-34,-49,-55,8
-63,-39,-54,-52,8
-54,-36,-51,-52,8
0,-38,-53,-73,8
-54,-39,-51,-54,8
-53,-38,-51,-54,8
-53,-40,-51,-50,8
-56,-38,-52,-57,8
-55,-38,-50,-55,8
-54,-39,-49,-51,8
-57,-35,-50,-52,8
-58,-34,-48,-62,8
-56,-38,-48,-59,8
-58,-36,-50,-57,8
-53,-39,-49,-57,8
-57,-39,-47,-58,8
-59,-41,-48,-55,8
-57,-36,-56,-52,8
-54,-36,-52,-56,8
-56,-35,-51,-58,8
0,-36,-50,-53,8
-53,-41,0,-61,8
-56,-41,-54,-61,8
-53,-40,-51,-56,8
-54,-43,-52,-57,8
-54,-40,-54,-65,8
-54,-41,-54,-62,8
-53,-37,-55,-61,8
-56,-40,-52,-66,8
-53,-38,-51,-62,8
-53,-39,-49,-60,8
-54,-41,-54,-57,8
-53,-40,-54,-60,8
-54,-41,-52,-66,8
-54,-38,-53,-67,8
-54,-37,-53,-63,8
-58,-39,-54,-55,8
-59,-40,-55,-54,8
-58,-43,-53,-56,8
-57,-45,-52,-65,8
-57,-44,-52,-68,8
-59,-40,-52,-64,8
-54,-37,-50,-52,8
-53,-37,-46,-56,8
-54,-34,-47,-64,8
-52,-34,-44,-56,8
-55,-35,-45,-57,8
-55,-36,-46,-57,8
-54,-35,-47,-73,8
-54,-37,-46,-68,8
-57,-39,-50,-63,8
-57,-40,-54,-51,8
-53,-34,-49,-61,8
-56,-34,-50,-52,8
-58,-36,-49,-53,8
-58,-34,-56,-54,8
-56,-36,-49,-53,8
-60,-36,-49,-53,8
-63,-35,-49,-53,8
-58,-36,-48,-53,8
-54,-38,-50,-50,8
-55,-36,-51,-52,8
-62,-36,-55,-57,8
-57,-34,-48,-52,8
-55,-35,-47,-55,8
-53,-34,-49,-54,8
0,-35,-45,-60,8
-55,-36,-45,-58,8
-54,-34,-48,-62,8
-54,-35,-46,-66,8
-54,-35,-47,-62,8
-55,-34,-46,-64,8
-54,-34,0,-63,8
-55,-36,-48,-68,8
-55,-37,-47,-63,8
-55,-37,-47,-66,8
0,-36,-47,-63,8
-61,-37,-52,-51,8
-54,-34,-51,-56,8
-54,-33,-50,-54,8
-55,-34,-50,-53,8
-53,-34,-49,-54,8
-55,-33,-50,-53,8
-55,-37,-53,-55,8
-53,-40,-51,-51,8
-56,-37,-50,-67,8
-57,-36,-55,-59,8
-54,-37,-49,-57,8
-53,-37,-52,-51,8
-58,-37,-49,-52,8
-58,-36,-46,-60,8
-53,-37,-46,-53,8
-63,-36,-49,-53,8
-64,-36,-48,-58,8
-68,-35,-49,-50,8
-56,-36,-46,-52,8
-54,-35,-52,-53,8
-57,-37,-50,-50,8
-57,-37,-44,-53,8
-55,-35,-47,-50,8
-55,-37,-50,-55,8
-53,-37,-43,-52,8
-54,-39,-52,-48,8
-55,-38,-53,-55,8
-53,-38,-55,-51,8
-58,-38,-52,-65,8
-54,-36,-58,-54,8
-56,-38,-54,-57,8
-57,-38,-57,-57,8
-56,-38,-55,-61,8
-56,-41,-54,-60,8
-61,-36,-49,-56,8
-57,-40,-53,-49,8
-58,-38,-50,-50,8
-61,-37,-49,-51,8
-60,-37,-49,-50,8
-63,-36,-50,-50,8
-63,-37,-53,-54,8
-60,-39,-53,-52,8
-58,-39,-54,-65,8
-61,-39,-52,-67,8
-60,-38,-53,-67,8
-57,-38,-54,-65,8
-55,-38,-53,-65,8
-58,-40,-53,-51,8
-57,-39,-53,-54,8
-49,-39,-48,-53,8
-54,-38,-53,-57,8
-56,-39,-53,-53,8
-54,-39,-55,-51,8
-56,-38,-53,-55,8
-53,-38,-54,-51,8
-54,-36,-52,-60,8
-52,-37,-52,-52,8
-55,-37,-55,-66,8
-52,-38,-54,-64,8
-52,-37,-50,-55,8
-52,-37,-49,-60,8
-51,-43,-49,-52,8
-54,-44,-52,-53,8
-55,-38,-54,-60,8
-78,-55,-52,-48,9
-73,-54,-52,-44,9
-76,-58,-53,-46,9
-66,-55,-53,-45,9
-63,-47,0,-46,9
-64,-57,-55,-41,9
-69,-63,-56,-40,9
-66,-53,-54,-46,9
-80,-56,-52,-46,9
-79,-45,-54,-45,9
-63,-45,-54,-44,9
-59,-47,-54,-47,9
-64,-48,-55,-43,9
-59,-45,-51,-43,9
-59,-50,-51,-43,9
-62,-52,-52,-44,9
-66,-52,-56,-44,9
-66,-52,-56,-45,9
-61,-45,-54,-44,9
-66,-56,-55,-47,9
-61,-40,-54,-41,9
-62,-39,-52,-43,9
-63,-43,-48,-43,9
-59,-42,-55,-43,9
-58,-42,-51,-45,9
-58,-43,-51,-44,9
-60,-43,-53,-47,9
-59,-41,-51,-44,9
-60,-40,-53,-48,9
-58,-42,-50,-45,9
-59,-41,-52,-49,9
-59,-43,-53,-43,9
-62,-41,-52,-44,9
-59,-43,-51,-47,9
-60,-43,-52,-46,9
-62,-43,-51,-49,9
-68,-42,-57,-44,9
-63,-43,-58,-45,9
-66,-41,-50,-46,9
-63,-41,-52,-46,9
-61,-42,-51,-47,9
0,-44,-53,-48,9
-71,-44,-51,-45,9
-58,-42,-54,-44,9
-70,-42,-58,-46,9
-59,-43,-52,-48,9
-58,-43,-52,-47,9
-59,-42,-51,-48,9
-59,-42,-51,-53,9
-58,-41,-53,-51,9
-60,-42,-51,-52,9
-60,-44,-52,-50,9
-66,-42,-54,-45,9
-61,-42,-50,-47,9
-63,-42,-50,-42,9
-59,-44,-50,-47,9
-60,-45,-47,-51,9
-60,-45,-51,-45,9
-65,-44,-55,-48,9
-57,-43,-61,-42,9
-62,-48,-57,-39,9
-66,-50,-53,-40,9
-67,-49,-54,-43,9
-68,-51,-65,-43,9
-71,-58,-58,-47,9
-69,-53,-57,-47,9
-72,-51,-55,-40,9
-64,-47,-57,-42,9
-65,-43,-55,-43,9
-68,-42,-63,-56,9
-69,-49,-52,-49,9
-62,-43,-54,-50,9
-62,-44,-54,-44,9
-67,-46,-52,-44,9
-70,-44,-54,-43,9
-62,-45,-51,-44,9
-62,-43,-59,-47,9
-71,-50,-53,-49,9
-70,-53,-50,-42,9
-71,-52,-53,-41,9
-72,-45,-55,-43,9
0,-46,-54,-41,9
-68,-48,-54,-40,9
-64,-42,-54,-39,9
-67,-47,-57,-41,9
-74,-50,-57,-41,9
-71,-49,-54,-41,9
-70,-47,-56,-41,9
-70,-48,-55,-40,9
-72,-48,-54,-40,9
-71,-52,-53,-39,9
-71,-53,-54,-41,9
-72,-45,-52,-43,9
-70,-46,-56,-42,9
-65,-50,-56,-41,9
-84,-51,-53,-42,9
-78,-52,-55,-42,9
-78,-51,-52,-41,9
-73,-49,-55,-42,9
-68,-48,-56,-40,9
-68,-47,-51,-39,9
-66,-43,-59,-39,9
-61,-47,-54,-38,9
-64,-50,-57,-40,9
-63,-53,-60,-44,9
-66,-47,-60,-44,9
-65,-45,0,-40,9
-71,-45,-59,-40,9
-68,-48,-54,-41,9
-71,-50,-64,-43,9
-72,-44,-52,-42,9
-70,-50,-56,-42,9
-83,-48,-53,-41,9
-73,-49,-54,-42,9
-58,-45,-55,-44,9
-65,-44,-54,-40,9
-57,-45,-57,-38,9
-59,-44,-57,-38,9
-69,-50,-55,-40,9
-63,-50,-57,-40,9
-65,-42,-48,-50,9
-66,-51,-48,-50,9
-64,-52,-48,-54,9
-77,-50,-57,-39,9
-71,-43,-54,-37,9
-61,-53,-57,-38,9
-74,-45,-55,-40,9
-70,-45,-56,-41,9
-61,-45,-58,-41,9
-60,-43,-54,-40,9
-63,-45,-60,-39,9
-58,-45,-54,-39,9
-58,-44,-68,-40,9
-69,-48,-57,-40,9
-75,-53,-59,-40,9
-67,-57,-53,-43,9
-66,-52,-52,-44,9
-64,-50,-53,-43,9
-65,-48,-52,-47,9
-62,-45,-53,-49,9
-64,-52,-58,-49,9
-67,-54,-65,-54,9
-61,-52,-59,-43,9
-61,-51,-61,-44,9
-63,-51,0,-44,9
-62,-50,-62,-42,9
-64,-52,-60,-42,9
-62,-52,-56,-43,9
-61,-54,-58,-42,9
-63,-63,-58,-43,9
-65,-60,-54,-43,9
-68,-60,-54,-43,9
-67,-54,-56,-41,9
-64,-50,-56,-42,9
-64,-49,-55,-43,9
-62,-52,-55,-44,9
-62,-47,-54,-46,9
-58,-48,-53,-42,9
-59,-50,-51,-42,9
-61,-49,-53,-44,9
-63,-51,-58,-43,9
-65,-50,-58,-44,9
-62,-69,-54,-44,9
-67,-55,-54,-45,9
-66,-49,-54,-49,9
-63,-63,-57,-44,9
-63,-61,-54,-43,9
-73,-51,-55,-46,9
-62,-49,-54,-43,9
-70,-51,-57,-53,9
-70,-52,-60,-58,9
-70,-54,-62,-45,9
-67,-52,-55,-45,9
-64,-47,-57,-42,9
-67,-51,-56,-42,9
-68,-52,-56,-43,9
-65,-55,-55,-43,9
-65,-58,-53,-42,9
-59,-51,-52,-44,9
-70,-51,-54,-44,9
-79,-53,-55,-44,9
-74,-50,-54,-41,9
-76,-50,0,-40,9
-78,-56,-54,-47,9
-70,-51,-55,-51,9
-65,-67,-53,-47,9
-67,-59,-52,-40,9
-66,-65,-53,-44,9
-61,-51,-53,-47,9
-66,-49,0,-53,9
-74,-49,-56,-54,9
-73,-48,-58,-43,9
-67,-53,-57,-42,9
-65,-53,-55,-45,9
-73,-57,-56,-44,9
-71,-62,-57,-48,9
-71,-51,-52,-43,9
-66,-48,-58,-41,9
-76,-51,-59,-54,10
-78,-54,-51,-48,10
-64,-55,-61,-42,10
-70,-62,-54,-51,10
-70,-49,-67,-51,10
-66,-63,-52,-41,10
-74,-64,-55,-48,10
-69,-57,-58,-44,10
-80,-51,-51,-41,10
-62,-54,-49,-42,10
-80,-50,-51,-46,10
-68,-70,-53,-46,10
-73,-60,-56,-50,10
-67,-52,-52,-52,10
-73,-52,-52,-49,10
-70,-60,-55,-47,10
-67,-52,-55,-40,10
-78,-54,-53,-42,10
-74,-66,-52,-62,10
-72,-62,-51,-40,10
-68,-60,-51,-41,10
-71,-51,-54,-43,10
-76,-66,-54,-42,10
-71,-54,-51,-42,10
-86,-58,-55,-41,10
-67,-61,-52,-41,10
-74,-56,-50,-52,10
-86,-60,-51,-45,10
-77,-62,0,-43,10
-81,-63,-54,-41,10
-80,-66,-54,-40,10
-78,-70,-58,-41,10
-74,-68,-55,-42,10
-81,-65,-66,-39,10
-71,-60,-64,-41,10
-73,-53,-64,-41,10
-80,-54,-67,-45,10
-72,-57,-64,-45,10
-75,-58,-67,-50,10
-78,-61,-55,-53,10
-74,-62,-65,-48,10
-79,-55,-61,-44,10
-74,-59,-57,-44,10
-67,-62,-65,-48,10
-76,-58,-65,-42,10
-66,-55,-54,-43,10
-76,-60,-57,-53,10
-77,-60,-55,-43,10
-73,-68,-57,-38,10
-75,-55,-52,-48,10
-81,-63,-56,-42,10
-75,-56,-57,-43,10
-85,-54,-53,-44,10
-82,-57,-50,-48,10
-70,-53,-53,-45,10
-74,-54,-53,-39,10
-78,-62,-52,-50,10
-75,-63,-51,-49,10
-85,-53,-52,-49,10
-87,-53,-50,-40,10
-74,-52,-50,-42,10
-78,-59,-52,-41,10
-80,-53,-52,-44,10
-79,-54,-52,-52,10
-76,-56,0,-47,10
-81,-65,-53,-49,10
-87,-71,-53,-50,10
-79,-54,-53,-50,10
-82,-55,-62,-49,10
-86,-60,-52,-47,10
-73,-55,-55,-40,10
-71,-56,-54,-43,10
-75,-57,-53,-42,10
-64,-55,-56,-39,10
-79,-52,-53,-51,10
-76,-51,-57,-49,10
-74,-51,-54,-50,10
-78,-60,-57,-56,10
-75,-58,-57,-50,10
-86,-60,-64,-56,10
-80,-53,-49,-44,10
-71,-55,-53,-53,10
-66,-56,-54,-43,10
-78,-58,-56,-49,10
-69,-63,-53,-45,10
-66,-56,-51,-47,10
-72,-65,-49,-50,10
-69,-67,-52,-44,10
-67,-73,-51,-41,10
-69,-65,-51,-38,10
-68,-59,-51,-40,10
-72,-59,-50,-43,10
-78,-59,-54,-50,10
-73,-57,-53,-49,10
-75,-56,-52,-41,10
-75,-55,-54,-47,10
0,-72,-58,-44,10
-82,-59,-53,-54,10
-83,-70,0,-40,10
-84,-59,-53,-52,10
-79,-60,-54,-54,10
-83,-60,-55,-50,10
-68,-64,-61,-46,10
-81,-58,-53,-52,10
-78,-57,-51,-48,10
-71,-58,-49,-53,10
-74,-67,-51,-48,10
-88,-65,-59,-48,10
-76,-59,-60,-47,10
-71,-58,-55,-49,10
-72,-61,-54,-51,10
-68,-65,-53,-45,10
-70,-66,-55,-43,10
-71,-67,-53,-49,10
-73,-57,-53,-47,10
-76,-59,-54,-60,10
-81,-60,-53,-50,10
-70,-66,-54,-49,10
-79,-65,-54,-48,10
-76,-61,-55,-61,10
-75,-58,-56,-42,10
-79,-61,-54,-43,10
-74,-58,-54,-50,10
-84,-62,-53,-50,10
-86,-60,-54,-49,10
-76,-59,-53,-43,10
-78,-65,-52,-46,10
-85,-64,-54,-44,10
-78,-68,-53,-52,10
-77,-59,-55,-54,10
-82,-63,-54,-44,10
-72,-68,-54,-46,10
-74,-65,-55,-49,10
-73,-64,-55,-51,10
-82,-64,-58,-58,10
-79,-58,-54,-44,10
-79,-55,-50,-48,10
-71,-58,-51,-47,10
-83,-60,-54,-47,10
-68,-57,-57,-47,10
-71,-56,-55,-46,10
-69,-57,-54,-52,10
-73,-55,-54,-51,10
-73,-69,-53,-51,10
-77,-56,-54,-46,10
-74,-65,-61,-51,10
-75,-55,-54,-64,10
-77,-55,-55,-46,10
-83,-55,-53,-47,10
-82,-53,-52,-51,10
-81,-53,-53,-50,10
-72,-59,-61,-48,10
-82,-60,-55,-45,10
-73,-58,-56,-47,10
-78,-62,-56,-46,10
-73,-58,-62,0,10
-76,-54,-54,-46,10
-88,-60,-55,-49,10
-77,-57,-53,-43,10
-74,-58,-50,-38,10
-75,-52,-51,-38,10
-70,-55,-52,-45,10
-71,-55,-52,-43,10
-74,-56,-51,-41,10
-76,-56,-53,-43,10
-70,-55,-50,-45,10
-81,-54,-51,-47,10
-83,-56,-52,-46,10
-80,-53,-55,-48,10
-72,-63,-53,-44,10
-75,-66,-52,-50,10
-81,-68,-54,-49,10
-85,-68,-53,-50,10
-77,-64,-53,-49,10
-80,-66,-55,-40,10
-76,-58,-53,-44,10
0,-65,-54,-42,10
-83,-66,-55,-48,10
-82,-66,-52,-51,10
-76,-62,-56,-46,10
-82,-66,-55,-44,10
-83,-66,-56,-46,10
-74,-64,-54,-43,10
-73,-57,-54,-49,10
-68,-62,-59,-50,10
-75,-68,0,-47,10
-75,-68,-63,-50,10
-75,-67,-59,-47,10
-67,-62,-57,-44,10
-70,-63,-58,-43,10
-73,-62,-59,-51,10
-73,-58,-62,-50,10
-70,-62,-65,-51,10
-74,-55,-56,-47,10
-75,-54,-49,-47,10
-86,-64,-53,-49,10
-70,-55,-52,-48,10
-74,-58,-51,-48,10
-79,-62,-54,-50,10
-70,-62,-51,-48,10
-68,-57,-66,-33,11
-68,-63,-70,-27,11
-69,-67,-63,-27,11
-67,-85,-70,-26,11
-68,-58,-60,-25,11
-65,-57,-64,-26,11
-74,-66,-64,-28,11
-67,-63,-67,-25,11
-74,-67,-65,-24,11
-66,-58,-67,-24,11
-72,-69,-68,-25,11
